"alternatives","prior_distribution","cost_of_adjective","utterance","speaker_lambda","value","resample_number","probability","variable"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.1,1,0.037242822113506,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.11,1,0.0369158949130617,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.12,1,0.036302924129343,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.13,1,0.0354367094814951,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.14,1,0.0343480988243256,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.15,1,0.0330778758034016,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.16,1,0.0316758954778551,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.17,1,0.0301923268972728,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.18,1,0.0286702861787821,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.19,1,0.0271430772556908,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.2,1,0.0256346882239282,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.21,1,0.0241615644084693,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.22,1,0.0227345044553232,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.23,1,0.0213602478687519,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.24,1,0.0200426795710469,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.25,1,0.0187837033734599,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.26,1,0.0175838618239418,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.27,1,0.0164427715094497,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.28,1,0.0153594271482556,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.29,1,0.0143324133567507,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.3,1,0.0133600517487958,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.31,1,0.0124405028366787,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.32,1,0.01157183638294,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.33,1,0.0107520797587683,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.34,1,0.00997925099505509,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.35,1,0.00925138120166667,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.36,1,0.00856652962135675,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.37,1,0.00792279359684163,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.38,1,0.00731831503709722,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.39,1,0.00675128448397087,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.4,1,0.00621994354107121,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.41,1,0.00572258619026651,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.42,1,0.00525755935647221,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.43,1,0.00482326296722812,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.44,1,0.00441814967469422,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.45,1,0.00404072435344783,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.46,1,0.00368954345033762,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.47,1,0.00336321423736806,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.48,1,0.00306039400147243,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.49,1,0.00277978919351157,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.5,1,0.00252015455113187,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.51,1,0.00228029220499817,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.52,1,0.00205905077454148,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.53,1,0.00185532445715134,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.54,1,0.00166805211330712,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.55,1,0.00149621634921699,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.56,1,0.00133884259794255,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.57,1,0.00119499819961286,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.58,1,0.00106379148109672,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.59,1,0.000944370835356175,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.6,1,0.000835923800614906,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.61,1,0.000737676139420199,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.62,1,0.000648890917644627,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.63,1,0.000568867583454042,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.64,1,0.00049694104625698,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.65,1,0.000432480755643983,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.66,1,0.000374889780321518,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.67,1,0.00032360388704307,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.68,1,0.000278090619538769,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.69,1,0.000237848377444266,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.7,1,0.000202405495229251,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.71,1,0.00017131932112578,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.72,1,0.000144175296056529,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.73,1,0.000120586032562994,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.74,1,0.000100190393733682,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.75,1,8.26525721322924e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.76,1,6.76611687258923e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.77,1,5.49282718130942e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.78,1,4.4188535952229e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.79,1,3.51982608895226e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.8,1,2.77344704872695e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.81,1,2.15939916520079e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.82,1,1.65925332626947e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.83,1,1.25637650988796e-05,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.84,1,9.35839676888036e-06,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.85,1,6.84325663795723e-06,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.86,1,4.90037075648776e-06,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.87,1,3.42604178814146e-06,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.88,1,2.32992793805455e-06,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.89,1,1.53412188100465e-06,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.9,1,9.72229689585501e-07,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.91,1,5.88449762381655e-07,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.92,1,3.36651752143212e-07,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.93,1,1.79455493960518e-07,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.94,1,8.73099334388745e-08,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.95,1,3.75720548732564e-08,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.96,1,1.35858094230161e-08,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.97,1,3.7610432865977e-09,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.98,1,6.5242587624654e-10,"theta"
"pos_neg_null","beta(1, 5)",1,"adjective",5,0.99,1,3.8377992720385e-11,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.01,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.02,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.03,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.04,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.05,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.06,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.07,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.08,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.09,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.1,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.11,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.12,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.13,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.14,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.15,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.16,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.17,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.18,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.19,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.2,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.21,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.22,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.23,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.24,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.25,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.26,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.27,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.28,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.29,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.3,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.31,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.32,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.33,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.34,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.35,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.36,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.37,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.38,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.39,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.4,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.41,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.42,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.43,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.44,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.45,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.46,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.47,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.48,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.49,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.5,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.51,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.52,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.53,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.54,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.55,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.56,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.57,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.58,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.59,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.6,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.61,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.62,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.63,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.64,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.65,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.66,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.67,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.68,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.69,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.7,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.71,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.72,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.73,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.74,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.75,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.76,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.77,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.78,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.79,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.8,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.81,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.82,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.83,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.84,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.85,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.86,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.87,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.88,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.89,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.9,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.91,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.92,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.93,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.94,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.95,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.96,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.97,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.98,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,0.99,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",1,1,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.01,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.02,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.03,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.04,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.05,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.06,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.07,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.08,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.09,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.1,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.11,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.12,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.13,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.14,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.15,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.16,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.17,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.18,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.19,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.2,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.21,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.22,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.23,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.24,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.25,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.26,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.27,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.28,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.29,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.3,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.31,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.32,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.33,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.34,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.35,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.36,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.37,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.38,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.39,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.4,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.41,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.42,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.43,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.44,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.45,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.46,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.47,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.48,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.49,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.5,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.51,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.52,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.53,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.54,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.55,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.56,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.57,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.58,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.59,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.6,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.61,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.62,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.63,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.64,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.65,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.66,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.67,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.68,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.69,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.7,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.71,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.72,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.73,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.74,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.75,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.76,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.77,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.78,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.79,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.8,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.81,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.82,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.83,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.84,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.85,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.86,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.87,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.88,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.89,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.9,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.91,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.92,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.93,1,0.00990099009901009,"theta"
"pos_neg_null","beta(1, 5)",1,"prior",5,0.94,1,0.00990099009901009,"theta"
